DATE,TIME,OPEN,HIGH,LOW,CLOSE,TICKVOL,VOL,SPREAD,plus_7_tokyoTime
2021.02.17,15:30:00,30381,30399,30331,30359,641,0,8,22:30:00
2021.02.18,14:30:00,30096,30116,30074,30079,339,0,8,21:30:00
2021.02.18,15:00:00,30079,30094,30034,30049,344,0,8,22:00:00
2021.02.18,15:30:00,30051,30059,29989,29999,564,0,8,22:30:00
2021.02.19,14:30:00,30189,30201,30179,30189,337,0,8,21:30:00
2021.02.19,15:00:00,30191,30209,30184,30204,286,0,8,22:00:00
2021.02.19,15:30:00,30206,30259,30204,30239,342,0,8,22:30:00
2021.02.22,14:30:00,30083,30083,30025,30048,422,0,8,21:30:00
2021.02.22,15:00:00,30048,30058,29993,30013,473,0,8,22:00:00
2021.02.22,15:30:00,30013,30058,30010,30033,395,0,8,22:30:00
2021.02.23,14:30:00,29933,29958,29910,29948,336,0,8,21:30:00
2021.02.23,15:00:00,29948,29950,29915,29940,352,0,8,22:00:00
2021.02.23,15:30:00,29940,29948,29905,29938,262,0,8,22:30:00
2021.02.24,14:30:00,29943,29958,29918,29938,394,0,8,21:30:00
2021.02.24,15:00:00,29938,29948,29903,29918,394,0,8,22:00:00
2021.02.24,15:30:00,29918,29918,29788,29818,756,0,8,22:30:00
2021.02.25,14:30:00,30116,30123,30083,30101,384,0,8,21:30:00
2021.02.25,15:00:00,30101,30101,30071,30101,336,0,8,22:00:00
2021.02.25,15:30:00,30098,30136,30088,30116,480,0,8,22:30:00
2021.02.26,14:30:00,29346,29418,29323,29331,1085,0,8,21:30:00
2021.02.26,15:00:00,29331,29361,29291,29343,1159,0,8,22:00:00
2021.02.26,15:30:00,29341,29446,29336,29441,1172,0,8,22:30:00
2021.03.01,14:30:00,29508,29556,29496,29546,240,0,8,21:30:00
2021.03.01,15:00:00,29546,29566,29531,29536,284,0,8,22:00:00
2021.03.01,15:30:00,29536,29558,29531,29541,273,0,8,22:30:00
2021.03.02,14:30:00,29581,29586,29546,29566,279,0,8,21:30:00
2021.03.02,15:00:00,29566,29571,29541,29551,258,0,8,22:00:00
2021.03.02,15:30:00,29551,29581,29506,29576,407,0,8,22:30:00
2021.03.03,14:30:00,29716,29721,29681,29688,286,0,8,21:30:00
2021.03.03,15:00:00,29688,29688,29621,29641,545,0,8,22:00:00
2021.03.03,15:30:00,29638,29638,29471,29541,1128,0,8,22:30:00
2021.03.04,14:30:00,29051,29073,29021,29071,507,0,8,21:30:00
2021.03.04,15:00:00,29071,29101,29031,29088,604,0,8,22:00:00
