DATE,TIME,OPEN,HIGH,LOW,CLOSE,TICKVOL,VOL,SPREAD,plus_7_tokyoTime
2020.10.19,17:00:00,3494.2,3494.2,3477.9,3492.2,2150,0,6,00:00:00
2020.10.19,17:30:00,3492.1,3492.7,3472.7,3480.7,2754,0,6,00:30:00
2020.10.19,18:00:00,3480.7,3482.9,3465.2,3472.9,2538,0,6,01:00:00
2020.10.19,18:30:00,3472.7,3477.7,3469.4,3471.4,2254,0,6,01:30:00
2020.10.19,19:00:00,3471.4,3475.7,3465.3,3467.9,2517,0,6,02:00:00
2020.10.19,19:30:00,3467.9,3473.4,3466.9,3470.7,1831,0,6,02:30:00
2020.10.19,20:00:00,3470.9,3472.7,3465.7,3467.7,1490,0,6,03:00:00
2020.10.19,20:30:00,3467.7,3468.3,3454.4,3457.4,1755,0,6,03:30:00
2020.10.19,21:00:00,3457.4,3460.7,3451.4,3459.1,1768,0,6,04:00:00
2020.10.19,21:30:00,3459.2,3459.2,3430.9,3431.9,2571,0,6,04:30:00
2020.10.19,22:00:00,3432.2,3434.7,3421.4,3428.7,3307,0,6,05:00:00
2020.10.19,22:30:00,3428.2,3436.2,3419.5,3428.7,3150,0,6,05:30:00
2020.10.20,17:00:00,3457.1,3461.4,3448.4,3451.4,2657,0,1,00:00:00
2020.10.20,17:30:00,3451.4,3455.6,3445.1,3445.1,2436,0,6,00:30:00
2020.10.20,18:00:00,3444.9,3448.4,3435.1,3444.6,2421,0,6,01:00:00
2020.10.20,18:30:00,3444.6,3450.6,3441.4,3450.4,1701,0,6,01:30:00
2020.10.20,19:00:00,3450.3,3454.4,3449.6,3449.9,1068,0,6,02:00:00
2020.10.20,19:30:00,3450.1,3466.4,3449.1,3459.9,2426,0,6,02:30:00
2020.10.20,20:00:00,3459.9,3474.9,3458.9,3473.1,1333,0,1,03:00:00
2020.10.20,20:30:00,3473.6,3477.9,3462.9,3466.4,1542,0,3,03:30:00
2020.10.20,21:00:00,3466.6,3472.4,3460.6,3464.4,2190,0,6,04:00:00
2020.10.20,21:30:00,3464.4,3468.1,3458.6,3459.6,2377,0,6,04:30:00
2020.10.20,22:00:00,3459.6,3464.6,3435.7,3451.4,4063,0,6,05:00:00
2020.10.20,22:30:00,3451.1,3457.6,3440.6,3442.4,4302,0,6,05:30:00
2020.10.21,17:00:00,3462.1,3465.1,3457.6,3458.6,1857,0,6,00:00:00
2020.10.21,17:30:00,3458.8,3459.8,3447.1,3449.3,1913,0,6,00:30:00
2020.10.21,18:00:00,3449.1,3449.8,3432.6,3440.1,2191,0,6,01:00:00
